#{"t_start": 1788917266.2472556, "env_id": "None"}
r,l,t,episode_base_return,episode_risk_return,episode_training_return
348.202103,103,77.371314,398.4459825683195,-50.24387944942175,348.20210311889764
79.788351,52,77.400048,112.03052491421116,-32.242173636465324,79.7883512777459
941.829642,141,78.072193,947.7017629941007,-5.8721210807803095,941.8296419133203
988.558068,149,78.156557,988.5580676942025,0.0,988.5580676942025
324.353523,96,78.220214,362.8942071940087,-38.54068394914248,324.35352324486627
322.980508,102,78.290706,351.34355327179816,-28.36304567612823,322.98050759566996
956.261395,156,78.395171,956.2613949012268,0.0,956.2613949012268
986.98237,155,78.492684,995.633112874784,-8.650743236869205,986.9823696379149
79.434005,51,78.527552,126.52907886969254,-47.09507341708342,79.43400545260911
945.134807,144,78.620785,945.1348067256113,0.0,945.1348067256113
181.60782,73,78.670903,222.2828959328912,-40.67507638611534,181.60781954677586
