scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency
44,crossing_up,standard,legacy_corridor,blocking,True,success,none,916.1672883175552,132,26.400000000000002,76.50000000000004,71.90141780522694,2.6246889734713927,10.839755591692606,5.839755591692606,18.628498638992475,14.628498638992475,91,18.2,0.9398878144474104
45,crossing_up,standard,legacy_corridor,blocking,True,success,none,1043.5066453705786,156,31.200000000000003,90.90000000000002,84.65234077676662,2.521676239708732,11.135561754014851,6.1355617540148515,16.53518760805561,12.535187608055612,102,20.400000000000002,0.9312688754319758
46,crossing_up,standard,legacy_corridor,blocking,True,success,none,941.2333866890602,139,27.8,80.69999999999999,74.66908791143945,2.8507492425333663,8.467771710568005,3.4677717105680053,19.97149017504105,15.971490175041051,91,18.2,0.9252675081962758
47,crossing_down,standard,legacy_corridor,blocking,False,dynamic_collision,dynamic_collision,312.6033398499273,88,17.6,50.100000000000044,82.77880048993028,38.61596014482571,21.485455337701485,16.485455337701485,3.525253949588568,-0.47474605041143203,88,17.6,
48,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,401.2001165691223,95,19.0,54.300000000000026,75.11695740160664,25.445516614317448,4.834670429001063,-0.16532957099893686,11.17656528554813,7.176565285548129,68,13.600000000000001,
49,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,349.16333675848864,91,18.2,51.900000000000006,77.99771099706905,33.529219887030806,4.4582792774484306,-0.5417207225515694,16.461625548223168,12.461625548223168,90,18.0,
50,crossing_down,standard,legacy_corridor,blocking,True,success,none,987.285867311568,144,28.8,83.69999999999995,79.3198671635692,2.534010702488473,8.131268137050023,3.1312681370500233,6.5864886691702536,2.5864886691702536,76,15.200000000000001,0.9476686638419265
51,crossing_up,standard,legacy_corridor,blocking,True,success,none,1013.3078552761486,148,29.6,86.10000000000007,81.74642881217919,2.675643284564261,14.551481237552789,9.551481237552789,17.192193726160486,13.192193726160486,86,17.2,0.9494358747059132
52,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,383.15209586540743,100,20.0,57.29999999999998,76.37778264691069,28.475473120944557,4.8378698483020885,-0.16213015169791145,13.412211666999713,9.412211666999713,91,18.2,
53,crossing_up,standard,legacy_corridor,blocking,True,success,none,947.7682410391094,138,27.6,80.09999999999995,75.38059440721689,2.9137703033059243,7.67557296952399,2.67557296952399,18.08592405175741,14.08592405175741,89,17.8,0.9410810787417845
54,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,418.49278833638317,98,19.6,56.100000000000016,76.63796728241346,25.199881888718178,4.875431390418972,-0.12456860958102833,9.599911924954277,5.599911924954277,94,18.8,
55,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,287.44468462794265,77,15.4,43.49999999999999,79.61423081265026,40.8613591513018,4.974056920798885,-0.025943079201114827,6.481110772120068,2.4811107721200676,65,13.0,
56,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,346.73413176503345,90,18.0,51.300000000000004,85.5372623129714,41.33973993569074,4.8999193541047115,-0.10008064589528853,23.618378844075707,19.618378844075707,90,18.0,
57,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,357.663692900976,89,17.8,50.70000000000003,79.78228496664843,33.4208228203625,4.971728350731989,-0.028271649268011068,4.833659043497389,0.8336590434973887,63,12.600000000000001,
58,crossing_down,standard,legacy_corridor,blocking,False,dynamic_collision,dynamic_collision,253.59439848552393,78,15.600000000000001,44.100000000000016,76.10286638467669,37.830954691661475,8.270585990112409,3.2705859901124086,3.9983068592492064,-0.0016931407507936314,78,15.600000000000001,
59,crossing_down,standard,legacy_corridor,blocking,True,success,none,943.7109367046078,135,27.0,78.30000000000004,74.67806686253105,2.4834246250879715,6.3141213243195,1.3141213243195002,7.499738829255525,3.4997388292555254,60,12.0,0.9537428718075481
