scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
166,crossing_right,standard,time_separated,blocking,False,static_collision_1,static_collision_1,42.147695030448574,33,6.6000000000000005,17.100000000000005,74.90840420789479,61.45067073567582,4.921775723122423,-0.07822427687757738,38.88849907869721,34.88849907869721,33,6.6000000000000005,,0.11656666571401397,0.13210000179242343,0.3066850679376846,0.7058823529411765
167,crossing_right,standard,conflict,clear,True,success,none,979.0705866139947,140,28.0,81.30000000000001,78.3300746763043,2.7230160149048452,9.141421635446996,4.141421635446996,12.725666423380291,8.725666423380291,71,14.200000000000001,0.963469553214075,0.12598857086101944,0.16783500759629513,1.0194253441156311,0.9290780141843972
168,crossing_right,standard,time_separated,clear,True,success,none,957.8161803824025,139,27.8,80.11676537990577,76.32336367886273,2.8467456406224465,8.999820063973912,3.999820063973912,32.27110398379251,28.271103983792507,117,23.400000000000002,0.9526515869299628,0.12616834591943504,0.18161999905714762,1.2051862236350328,0.7
169,crossing_right,standard,time_separated,clear,False,dynamic_collision,dynamic_collision,170.4949979787307,65,13.0,36.3,74.22748759251705,44.40801052592956,26.61013460854608,21.61013460854608,3.5199816094580947,-0.4800183905419053,65,13.0,,0.1180261545904124,0.1350000005913898,0.5223555833477611,0.8484848484848485
170,crossing_right,standard,time_separated,blocking,False,dynamic_collision,dynamic_collision,125.80140789731536,56,11.200000000000001,30.899999999999988,73.19961154536841,47.90266266281193,7.374477870670863,2.374477870670863,3.786565196703145,-0.21343480329685516,56,11.200000000000001,,0.11915178609862258,0.1353999978164211,0.3718952967083177,0.8245614035087719
171,crossing_right,standard,conflict,mixed,True,success,none,986.9437199850684,144,28.8,83.7,78.98016402097603,2.565792022469183,8.007518266269617,3.007518266269617,18.399035212558505,14.399035212558505,99,19.8,0.9436100838826288,0.12351111137023608,0.15509000077145169,1.253758957192923,0.9310344827586207
172,crossing_right,standard,conflict,mixed,True,success,none,958.0596389090263,137,27.400000000000002,79.49999999999997,76.27829541065067,2.787331519748037,7.09406774483255,2.09406774483255,15.207933568889084,11.207933568889084,70,14.0,0.959475413970449,0.12965693374769424,0.17717999289743513,1.045357607256195,0.927536231884058
173,crossing_right,standard,conflict,clear,True,success,none,986.5027528653419,144,28.8,83.7,79.18708808901786,2.816812802483639,25.722529021026222,20.722529021026222,19.647071327305163,15.647071327305163,98,19.6,0.9460822949703448,0.1369770846698278,0.2114649978466331,1.310884298539543,0.9310344827586207
174,crossing_right,standard,time_separated,blocking,True,success,none,976.570845793732,141,28.200000000000003,81.90000000000003,78.39073664625833,2.9762053961423356,6.410442726590486,1.4104427265904862,33.03208715960168,29.03208715960168,92,18.400000000000002,0.9571518516026655,0.11871063742036964,0.14540000120177865,1.1111841173317039,0.9295774647887324
175,crossing_right,standard,conflict,mixed,True,success,none,919.3226043485204,133,26.6,77.10000000000002,72.47703021455882,2.8780205496085647,6.9417989714692485,1.9417989714692485,15.43524500844693,11.43524500844693,88,17.6,0.9400393023937588,0.12035488645122491,0.14057999942451715,1.2890951522324254,0.9253731343283582
176,crossing_right,standard,conflict,clear,True,success,none,1024.3930916369156,146,29.200000000000003,84.89999999999998,83.13983636047988,2.9705271967882365,9.010099333922508,4.010099333922508,13.633865937900602,9.633865937900602,68,13.600000000000001,0.9792678016546513,0.12463424613935338,0.15925000116112642,0.8540822505761135,0.9319727891156463
177,crossing_right,standard,receding,blocking,False,static_collision_1,static_collision_1,101.52697613585978,42,8.4,22.5,81.02659156903104,61.57791979170006,4.752837707454803,-0.24716229254519728,20.38718379361303,16.38718379361303,0,0.0,,0.13328333166317038,0.19630499082268205,0.10776997871619205,0.7674418604651163
178,crossing_right,standard,time_separated,clear,True,success,none,971.2520796087749,139,27.8,80.69999999999999,77.65757086510895,2.8373629042314135,12.92755607337316,7.927556073373159,28.47387155122102,24.47387155122102,91,18.2,0.9622995150571123,0.12198201367688506,0.14834000176051626,1.0852158631879705,0.9285714285714286
179,crossing_right,standard,conflict,two_sides,True,success,none,961.0810383475194,136,27.200000000000003,78.89999999999999,76.29193985713427,2.503836022382293,7.692801371199454,2.6928013711994536,14.869071100968167,10.869071100968167,77,15.4,0.9669447383667209,0.13167279447610353,0.22354999964591116,0.9378976878826477,0.927007299270073
