scenario_index,scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,full_speed_fraction_after_2s,near_upper_action_fraction_after_2s,high_risk_mean_speed,high_risk_braking_fraction,risk_onset_step,braking_delay_seconds,risk_no_braking_response,response_status,timeout_with_stagnation
82,82,crossing_left,True,success,False,130,75.29999999999997,26.0,0.9665400510291228,1.3008630855994152,9.730934907968836,920.9644702033288,1.0,1.0,3.0,0.0,74.0,,True,terminal_censored,False
83,83,crossing_left,True,success,False,141,81.89999999999998,28.200000000000003,0.9884033568371676,17.13031219725278,17.594483552575777,1002.6569404210891,1.0,1.0,,,,,False,no_risk,False
84,84,crossing_left,True,success,False,148,86.09999999999997,29.6,0.9731122217080104,0.7102744960153897,19.78153119311948,1032.787656621805,1.0,1.0,3.0,0.0,34.0,,True,terminal_censored,False
85,85,crossing_left,True,success,False,138,80.1000000000001,27.6,0.9501725756837494,2.5428861133357143,11.428559553442513,959.4170328874249,1.0,1.0,,,,,False,no_risk,False
86,86,crossing_left,True,success,False,149,86.69999999999997,29.8,0.9547669788014286,5.154516422612202,10.294890185230695,1023.6704307536493,1.0,1.0,,,,,False,no_risk,False
87,87,crossing_left,True,success,False,132,76.49999999999999,26.400000000000002,0.9687460222479887,4.778926461090059,7.94287555601187,939.1169892704306,1.0,1.0,,,,,False,no_risk,False
88,88,crossing_left,False,static_collision_2,True,100,57.3,20.0,,-0.0057689264226690185,10.740334473231114,413.9429210227977,1.0,1.0,3.0,0.0,79.0,,True,terminal_censored,False
89,89,crossing_left,True,success,False,133,77.10000000000002,26.6,0.960259328459836,3.074284956605494,10.248731079023983,935.4083811243423,1.0,1.0,,,,,False,no_risk,False
90,90,crossing_left,True,success,False,140,81.29999999999997,28.0,0.9796803006098102,3.4188534909683863,21.53061084847615,991.1529426649914,1.0,1.0,,,,,False,no_risk,False
91,91,crossing_left,True,success,False,136,78.90000000000002,27.200000000000003,0.9557374862151192,3.845524190051467,9.348584135496838,948.7501020522237,1.0,1.0,,,,,False,no_risk,False
92,92,crossing_left,True,success,False,144,83.69999999999999,28.8,0.957947285033771,5.568156576254873,12.805991959409553,995.3139876784351,1.0,1.0,,,,,False,no_risk,False
93,93,crossing_left,True,success,False,139,80.70000000000002,27.8,0.9866383813718468,7.103223936166215,22.543043772420784,990.6734301037512,1.0,1.0,,,,,False,no_risk,False
94,94,crossing_left,False,static_collision_2,True,95,54.300000000000004,19.0,,-0.3210485577180018,11.548160735467143,381.77213592610644,1.0,1.0,3.0,0.0,74.0,,True,terminal_censored,False
95,95,crossing_left,True,success,False,141,81.9,28.200000000000003,0.9665017593473527,2.355435936125696,24.103806725542842,985.4186496489474,1.0,1.0,,,,,False,no_risk,False
96,96,crossing_left,False,dynamic_collision,True,83,47.10000000000001,16.6,,7.254840079320747,-0.33023226309869935,257.1349705887832,1.0,1.0,3.0,0.0,64.0,,True,terminal_censored,False
97,97,crossing_left,False,dynamic_collision,True,70,39.30000000000002,14.0,,21.32553701160631,-0.14826353664880632,203.35050929899793,1.0,1.0,3.0,0.0,50.0,,True,terminal_censored,False
98,98,crossing_left,True,success,False,138,80.09999999999992,27.6,0.971553518038275,5.349133526527078,7.621290731713453,974.0343426355506,1.0,1.0,,,,,False,no_risk,False
99,99,crossing_left,False,static_collision_2,True,93,53.09999999999998,18.6,,-0.23238293739847915,11.674612015922671,370.5929643465383,1.0,1.0,3.0,0.0,72.0,,True,terminal_censored,False
100,100,crossing_left,False,static_collision_2,True,102,58.500000000000014,20.400000000000002,,-0.35454539960621734,12.2880729689344,427.5260180936669,1.0,1.0,3.0,0.0,81.0,,True,terminal_censored,False
101,101,crossing_left,True,success,False,138,80.10000000000002,27.6,0.9844206538802002,18.23831401386201,19.602983377600854,982.5121570127807,1.0,1.0,,,,,False,no_risk,False
102,102,crossing_left,True,success,False,136,78.90000000000002,27.200000000000003,0.9569175192329555,9.260017492013585,2.666985880245462,947.7444154393829,1.0,1.0,,,,,False,no_risk,False
103,103,crossing_left,True,success,False,139,80.70000000000007,27.8,0.9687265381326636,19.252678976679793,6.058311551434656,978.437731550294,1.0,1.0,,,,,False,no_risk,False
104,104,crossing_left,True,success,False,130,75.29999999999994,26.0,0.9867708609700242,12.191330626206675,22.513277459617782,940.2272032774742,1.0,1.0,,,,,False,no_risk,False
105,105,crossing_left,True,success,False,138,80.09999999999991,27.6,0.9617514408622561,1.464774081303922,9.411851856360622,963.7115108371927,1.0,1.0,,,,,False,no_risk,False
106,106,crossing_left,False,dynamic_collision,True,77,43.50000000000001,15.4,,5.768700920430778,-0.19902987383492965,229.56336963159802,1.0,1.0,3.0,0.0,58.0,,True,terminal_censored,False
107,107,crossing_left,True,success,False,140,81.30000000000005,28.0,0.984291054588222,1.0413569273477474,19.563930851159803,992.2018326875766,1.0,1.0,,,,,False,no_risk,False
108,108,crossing_left,True,success,False,135,78.30000000000008,27.0,0.9513755172972164,9.229203647798155,8.999713806894198,941.5254237138892,1.0,1.0,,,,,False,no_risk,False
109,109,crossing_left,True,success,False,135,78.30000000000001,27.0,0.9500091604590931,18.325270167701575,11.427005232920571,939.1118026181572,1.0,1.0,,,,,False,no_risk,False
110,110,crossing_left,True,success,False,137,79.4999999999999,27.400000000000002,0.9614467279245787,3.5650975528858577,9.517950116800241,960.5444559835822,1.0,1.0,,,,,False,no_risk,False
111,111,crossing_left,True,success,False,139,80.7,27.8,0.9680144500263504,9.155991047930943,8.569033176460334,979.3841221874218,1.0,1.0,,,,,False,no_risk,False
112,112,crossing_left,False,dynamic_collision,True,39,20.700000000000024,7.800000000000001,,19.76576981561858,-0.18994921358292505,26.772490966954962,1.0,1.0,3.0,0.0,17.0,,True,terminal_censored,False
113,113,crossing_left,True,success,False,142,82.49999999999999,28.400000000000002,0.9524808548119098,3.4909050856066077,11.875760690270182,979.6576112424118,1.0,1.0,,,,,False,no_risk,False
114,114,crossing_left,True,success,False,138,80.10000000000007,27.6,0.9573903183084937,0.5632917118296845,10.691243351302074,962.6725671945387,1.0,1.0,3.0,0.0,78.0,,True,terminal_censored,False
115,115,crossing_left,True,success,False,141,81.90000000000008,28.200000000000003,0.9818450438625288,4.472180489942934,25.506118124405116,1001.4361013145026,1.0,1.0,,,,,False,no_risk,False
116,116,crossing_left,True,success,False,147,85.49999999999997,29.400000000000002,0.9561189220589534,3.0451102463232136,9.62323254138899,1010.811646326589,1.0,1.0,,,,,False,no_risk,False
117,117,crossing_left,True,success,False,129,74.70000000000007,25.8,0.9782248968932679,1.3751229878061197,19.27736104997377,929.4621516581067,1.0,1.0,3.0,0.0,69.0,,True,terminal_censored,False
118,118,crossing_left,True,success,False,139,80.69999999999997,27.8,0.9590631658792647,2.507855376495172,12.269782512332398,970.1675544586813,1.0,1.0,,,,,False,no_risk,False
119,119,crossing_left,True,success,False,140,81.30000000000004,28.0,0.9532801358743667,5.487903940143283,12.943658475174285,969.141136705356,1.0,1.0,,,,,False,no_risk,False
120,120,crossing_right,True,success,False,133,77.09999999999997,26.6,0.9393723691328468,4.137136481771844,24.276492892477464,919.469160076542,1.0,1.0,,,,,False,no_risk,False
121,121,crossing_right,False,static_collision_2,True,91,51.90000000000001,18.2,,-0.10408476393523092,6.713855751813064,366.1943830657075,1.0,1.0,3.0,0.0,69.0,,True,terminal_censored,False
122,122,crossing_right,True,success,False,145,84.30000000000005,29.0,0.9441997072559043,6.525916711145152,4.314243176596108,989.0100952273845,1.0,1.0,,,,,False,no_risk,False
123,123,crossing_right,True,success,False,152,88.5000000000001,30.400000000000002,0.932708342016483,8.831702850236239,18.45812451704866,1020.8649085027486,1.0,1.0,,,,,False,no_risk,False
124,124,crossing_right,True,success,False,137,79.50000000000003,27.400000000000002,0.9686935275580894,5.434188132001935,12.131019129448877,963.2955408353625,1.0,1.0,,,,,False,no_risk,False
125,125,crossing_right,True,success,False,141,81.90000000000003,28.200000000000003,0.9223895621110044,7.683921589558661,3.4297744435761377,949.9709751146315,1.0,1.0,,,,,False,no_risk,False
126,126,crossing_right,True,success,False,145,84.3,29.0,0.9350316209208029,6.608153466860335,0.855546627807092,971.059441822471,1.0,1.0,3.0,0.0,65.0,,True,terminal_censored,False
127,127,crossing_right,True,success,False,143,83.1,28.6,0.9330320479936363,5.42857075130804,4.061985322157854,973.1792297811161,1.0,1.0,,,,,False,no_risk,False
128,128,crossing_right,True,success,False,143,83.10000000000007,28.6,0.9378889735461909,3.8333317235618694,3.757961386716632,973.9602389756332,1.0,1.0,,,,,False,no_risk,False
129,129,crossing_right,False,static_collision_2,True,102,58.500000000000036,20.400000000000002,,-0.31569959663586555,0.42429231764267783,394.4877722580719,1.0,1.0,3.0,0.0,64.0,,True,terminal_censored,False
130,130,crossing_right,True,success,False,128,74.09999999999998,25.6,0.9909394959453626,8.340592090252347,18.136469311221074,930.2789708582384,1.0,1.0,,,,,False,no_risk,False
131,131,crossing_right,False,dynamic_collision,True,65,36.30000000000002,13.0,,5.187592786048569,-0.33141377964310736,163.67790074314345,1.0,1.0,3.0,0.0,44.0,,True,terminal_censored,False
132,132,crossing_right,False,dynamic_collision,True,70,39.30000000000002,14.0,,6.294278851236237,-0.2516842255415077,180.22730129625631,1.0,1.0,3.0,0.0,47.0,,True,terminal_censored,False
133,133,crossing_right,False,dynamic_collision,True,82,46.5,16.400000000000002,,9.265181421578946,-0.5401848517295638,261.4449654715712,1.0,1.0,3.0,0.0,61.0,,True,terminal_censored,False
134,134,crossing_right,True,success,False,137,79.5,27.400000000000002,0.933213170068705,6.982527144318871,1.1625923283626403,928.2547461466386,1.0,1.0,,,,,False,no_risk,False
135,135,crossing_right,True,success,False,131,75.89999999999993,26.200000000000003,0.9852823612008975,12.439909712127495,24.617456025049094,944.2487236007872,1.0,1.0,,,,,False,no_risk,False
136,136,crossing_right,True,success,False,141,81.90000000000003,28.200000000000003,0.9510641866073024,19.129887816945377,13.766015323523082,977.0324447584017,1.0,1.0,,,,,False,no_risk,False
137,137,crossing_right,True,success,False,133,77.10000000000004,26.6,0.989323683487918,13.683512447949262,21.58490368482072,957.0953404716757,1.0,1.0,,,,,False,no_risk,False
138,138,crossing_right,True,success,False,134,77.7,26.8,0.927962804047664,7.306478604860255,15.963449565365618,918.7143035097441,1.0,1.0,,,,,False,no_risk,False
139,139,crossing_right,True,success,False,142,82.50000000000009,28.400000000000002,0.936433316950264,4.784048931300807,5.807458771761782,967.4416155586724,1.0,1.0,,,,,False,no_risk,False
140,140,crossing_right,True,success,False,146,84.90000000000003,29.200000000000003,0.9401685057972399,5.98516074215064,18.28511717328776,991.6668275167074,1.0,1.0,,,,,False,no_risk,False
141,141,crossing_right,True,success,False,150,87.29999999999991,30.0,0.9370766909596483,0.20629351044576527,4.714674129012581,1012.893416045653,1.0,1.0,3.0,0.0,79.0,,True,terminal_censored,False
142,142,crossing_right,True,success,False,133,77.09999999999992,26.6,0.9806705714615486,2.655191627313105,25.183229804289187,952.4916598819925,1.0,1.0,,,,,False,no_risk,False
143,143,crossing_right,False,static_collision_2,True,96,54.89999999999997,19.200000000000003,,-0.07340204202448675,20.41320944618709,380.615832758471,1.0,1.0,3.0,0.0,74.0,,True,terminal_censored,False
144,144,crossing_right,True,success,False,136,78.9,27.200000000000003,0.9846033273067792,1.945619733921692,25.18524911495843,973.5005863027327,1.0,1.0,,,,,False,no_risk,False
145,145,crossing_right,False,dynamic_collision,True,76,42.90000000000003,15.200000000000001,,4.373402144803622,-0.013388123893914194,219.62369595249183,1.0,1.0,3.0,0.0,57.0,,True,terminal_censored,False
146,146,crossing_right,False,static_collision_2,True,97,55.49999999999998,19.400000000000002,,-0.26914608241569926,0.7968443747292309,375.2975206661964,1.0,1.0,3.0,0.0,58.0,,True,terminal_censored,False
